w	mu_1	sigma_1	mu_2	sigma_2	logPrior	logL
3.98138634144518166469e-01	-9.70494693922747897474e-01	2.88276815263921859511e+00	2.90966848393094412728e+00	1.29871718440733707745e+00	0.00000000000000000000e+00	5.72373129263195369276e+03
7.70384855361384790484e-01	1.25128041661710209809e+00	2.01525231406956839564e+00	4.08872389075979558726e+00	1.07245455248621635036e+00	0.00000000000000000000e+00	5.72380267441870364564e+03
3.98138634144518166469e-01	-9.70494693922747897474e-01	2.88276815263921859511e+00	2.90966848393094412728e+00	1.29871718440733707745e+00	0.00000000000000000000e+00	5.72373129263195369276e+03
8.15244053512932165262e-01	1.24666824597326764135e+00	2.82257049914461655149e+00	4.15930510097665528946e+00	5.57396850361923101858e-01	0.00000000000000000000e+00	5.72381942485335548554e+03
8.89425922563265469734e-01	1.83346871678785849902e+00	2.26067832170690330429e+00	3.34814506666673761259e+00	4.47661460548150591521e-01	0.00000000000000000000e+00	5.72405595415735569986e+03
8.15244053512932165262e-01	1.24666824597326764135e+00	2.82257049914461655149e+00	4.15930510097665528946e+00	5.57396850361923101858e-01	0.00000000000000000000e+00	5.72381942485335548554e+03
2.10374826864217406852e-01	-6.01064868108398986379e-01	2.58931898698391860236e+00	3.50709520729661550220e+00	1.63483630377854627369e+00	0.00000000000000000000e+00	5.72418879025337719213e+03
1.37417709968345014282e-01	-1.41689568961845391293e+00	1.64319725575677044738e+00	2.63295826534913768313e+00	1.52708230581179549290e+00	0.00000000000000000000e+00	5.72425515733466636448e+03
1.37417709968345014282e-01	-1.41689568961845391293e+00	1.64319725575677044738e+00	2.63295826534913768313e+00	1.52708230581179549290e+00	0.00000000000000000000e+00	5.72425515733466636448e+03
7.64833604922234622236e-01	2.33260832318691058163e+00	2.39040889833601521985e+00	3.35102313132846996169e+00	3.15218914366984737097e-01	0.00000000000000000000e+00	5.72437379670377413277e+03
4.30948461534833793252e-01	-8.86560309520826650420e-01	2.56218462497392485133e+00	3.89403143390932626744e+00	7.01302228597656007736e-01	0.00000000000000000000e+00	5.72441097557169450738e+03
4.56375704614454535957e-01	-3.90949871226800027557e-01	2.38660784760147892669e+00	3.47517640082139500635e+00	6.40114068087416887565e-01	0.00000000000000000000e+00	5.72442690509407384525e+03
4.57494506714002879821e-01	2.12833395778257727926e+00	2.27362167068655773861e+00	3.45857357952019928149e+00	5.78098695897850678449e-01	0.00000000000000000000e+00	5.72453977712856885773e+03
6.50568867353200519510e-01	1.40207736236272606511e+00	2.29491660632273575260e+00	2.94341208095226170016e+00	1.18746593220743257291e+00	0.00000000000000000000e+00	5.72457947600736133609e+03
4.57494506714002879821e-01	2.12833395778257727926e+00	2.27362167068655773861e+00	3.45857357952019928149e+00	5.78098695897850678449e-01	0.00000000000000000000e+00	5.72453977712856885773e+03
4.49883026150634413032e-01	5.22735445853618752032e-01	1.48028461599384764114e+00	3.59484417108481091319e+00	1.46062674220868227160e+00	0.00000000000000000000e+00	5.72461101771114590520e+03
3.83146416123988531321e-01	2.33892858530112324189e-01	2.13474059437501528791e+00	2.93428641697872238936e+00	1.04813553447872354063e+00	0.00000000000000000000e+00	5.72472271129070668394e+03
3.83146416123988531321e-01	2.33892858530112324189e-01	2.13474059437501528791e+00	2.93428641697872238936e+00	1.04813553447872354063e+00	0.00000000000000000000e+00	5.72472271129070668394e+03
3.08107600234923229010e-01	1.21747796726512902410e+00	2.42908485891234615650e+00	3.55961761908281060229e+00	1.60030804530473202973e+00	0.00000000000000000000e+00	5.72472477837591213756e+03
5.25662745250632834626e-01	-1.10683017770180192052e+00	2.08038512976916711850e+00	3.68661776234599969371e+00	1.01099616725789642757e+00	0.00000000000000000000e+00	5.72478416610347721871e+03
5.25662745250632834626e-01	-1.10683017770180192052e+00	2.08038512976916711850e+00	3.68661776234599969371e+00	1.01099616725789642757e+00	0.00000000000000000000e+00	5.72478416610347721871e+03
1.83926902415836257543e-01	-2.53324488481532750228e+00	2.26096935986931546481e+00	3.19735001912950655978e+00	1.41714146996585332872e+00	0.00000000000000000000e+00	5.72493644090683119430e+03
3.20424092874820709564e-01	-1.14819562548511644451e+00	1.91530984036808749060e+00	3.10174391602203503027e+00	1.66544591247816398116e+00	0.00000000000000000000e+00	5.72498395931062805175e+03
1.83926902415836257543e-01	-2.53324488481532750228e+00	2.26096935986931546481e+00	3.19735001912950655978e+00	1.41714146996585332872e+00	0.00000000000000000000e+00	5.72493644090683119430e+03
3.03026158987421967428e-01	-2.56046244574529202609e+00	2.62141138933092232577e+00	3.08094223375281206501e+00	1.50080674705830086069e+00	0.00000000000000000000e+00	5.72503384046766950632e+03
4.04348503388068214459e-01	1.16917677241866835303e+00	1.63727998564439336526e+00	3.21022690935924748246e+00	1.24250544668422246986e+00	0.00000000000000000000e+00	5.72515320764640182460e+03
3.03026158987421967428e-01	-2.56046244574529202609e+00	2.62141138933092232577e+00	3.08094223375281206501e+00	1.50080674705830086069e+00	0.00000000000000000000e+00	5.72503384046766950632e+03
2.33940312218091028829e-01	7.39841258697888193296e-01	2.49458607832506773505e+00	3.50646726911835182605e+00	1.53710153802311699778e+00	0.00000000000000000000e+00	5.72520643469330843800e+03
3.14518781668475189139e-01	1.22221904707963302528e+00	2.77616100389062747666e+00	2.95643915969264314825e+00	1.09330481452884420435e+00	0.00000000000000000000e+00	5.72530008719194665900e+03
2.33940312218091028829e-01	7.39841258697888193296e-01	2.49458607832506773505e+00	3.50646726911835182605e+00	1.53710153802311699778e+00	0.00000000000000000000e+00	5.72520643469330843800e+03
4.88090511140188421102e-01	4.96345440899910228527e-01	2.92302824842441388853e+00	2.87890756407264003514e+00	1.41358028473542907122e+00	0.00000000000000000000e+00	5.72535211126302510820e+03
2.43094959188851766907e-01	3.60569644326053206917e-01	2.33173138827663173345e+00	2.88693436236793621319e+00	1.80595490915526690756e+00	0.00000000000000000000e+00	5.72547939371149732324e+03
2.43094959188851766907e-01	3.60569644326053206917e-01	2.33173138827663173345e+00	2.88693436236793621319e+00	1.80595490915526690756e+00	0.00000000000000000000e+00	5.72547939371149732324e+03
6.92096139924941899935e-01	1.34625080933111651582e+00	2.99432448686960439588e+00	3.93125220343336767570e+00	1.29548657673486711239e+00	0.00000000000000000000e+00	5.72558158610478403716e+03
3.60186769186670918685e-01	-5.32556093510089145759e-01	1.14540275845605132865e+00	2.98388311106055992283e+00	1.50336876528326079949e+00	0.00000000000000000000e+00	5.72566880643665354000e+03
3.60186769186670918685e-01	-5.32556093510089145759e-01	1.14540275845605132865e+00	2.98388311106055992283e+00	1.50336876528326079949e+00	0.00000000000000000000e+00	5.72566880643665354000e+03
6.89599332443330270692e-02	-1.28095830282783618159e+00	1.01190506073299113510e+00	3.05268413289623108398e+00	1.96172613389164807174e+00	0.00000000000000000000e+00	5.72567040439978609356e+03
5.75323830517153300690e-01	1.06279807357642974708e+00	2.99483031566466317841e+00	2.96057788472825311743e+00	8.35839281018569191239e-01	0.00000000000000000000e+00	5.72574388644045484398e+03
5.75323830517153300690e-01	1.06279807357642974708e+00	2.99483031566466317841e+00	2.96057788472825311743e+00	8.35839281018569191239e-01	0.00000000000000000000e+00	5.72574388644045484398e+03
6.20024746897509637655e-01	9.98825974952203821111e-01	2.63872745293631094654e+00	3.65110013836437241608e+00	1.53243780851797595233e+00	0.00000000000000000000e+00	5.72575714731569860305e+03
2.06647022309026595632e-01	-2.19577983522152697660e+00	1.37120267913839111174e+00	3.26881145349863588834e+00	1.48330875517366012062e+00	0.00000000000000000000e+00	5.72581309550043533818e+03
2.06647022309026595632e-01	-2.19577983522152697660e+00	1.37120267913839111174e+00	3.26881145349863588834e+00	1.48330875517366012062e+00	0.00000000000000000000e+00	5.72581309550043533818e+03
5.64512833241128109130e-01	7.45207833837110200648e-01	1.28937997134977044844e+00	3.85104540102121051248e+00	8.51545399375670419850e-01	0.00000000000000000000e+00	5.72585552220457975636e+03
3.98333419763575724559e-01	-1.07044731191511743873e+00	1.63052997353816886417e+00	3.47943236889691265290e+00	1.47300572713669186697e+00	0.00000000000000000000e+00	5.72588833420977425703e+03
3.98333419763575724559e-01	-1.07044731191511743873e+00	1.63052997353816886417e+00	3.47943236889691265290e+00	1.47300572713669186697e+00	0.00000000000000000000e+00	5.72588833420977425703e+03
3.20635104076978927345e-01	3.98701577414052113491e-02	2.20947622673510934987e+00	4.14153591794800579606e+00	1.12878349497126895251e+00	0.00000000000000000000e+00	5.72595566033879185852e+03
1.93910143315799310404e-01	-7.21454393243980529604e-01	9.22492871993165319822e-01	3.26163712755455614811e+00	1.93534011284692031296e+00	0.00000000000000000000e+00	5.72604352406194811920e+03
3.20635104076978927345e-01	3.98701577414052113491e-02	2.20947622673510934987e+00	4.14153591794800579606e+00	1.12878349497126895251e+00	0.00000000000000000000e+00	5.72595566033879185852e+03
8.70754890209474607943e-01	2.02937718346801432290e+00	2.49351032621596324645e+00	3.45362260868524018065e+00	1.10149279846609071676e+00	0.00000000000000000000e+00	5.72609325951142363920e+03
2.76221958287596935921e-01	-2.36652603655521964754e+00	2.73660503417521061564e+00	2.92814080589933123377e+00	1.36463912697665779028e+00	0.00000000000000000000e+00	5.72642308083144052944e+03
8.70754890209474607943e-01	2.02937718346801432290e+00	2.49351032621596324645e+00	3.45362260868524018065e+00	1.10149279846609071676e+00	0.00000000000000000000e+00	5.72609325951142363920e+03
9.28283817480985318227e-01	1.95325162493538395658e+00	2.26126748845058456183e+00	3.66958907380074395022e+00	3.25733295495699459732e-01	0.00000000000000000000e+00	5.72658941193314240081e+03
1.70167951954952323401e-01	-1.98139547123550974206e+00	1.93114852484333510141e+00	2.97427931995420014033e+00	1.81656284435386994325e+00	0.00000000000000000000e+00	5.72679769303727698571e+03
9.28283817480985318227e-01	1.95325162493538395658e+00	2.26126748845058456183e+00	3.66958907380074395022e+00	3.25733295495699459732e-01	0.00000000000000000000e+00	5.72658941193314240081e+03
3.33894264116690209221e-01	-1.12498987840659614434e+00	2.48510071085418893233e+00	3.02860299086892492681e+00	1.63151594963110113667e+00	0.00000000000000000000e+00	5.72682809962904593704e+03
4.28367295252523261340e-01	2.03887671530630337768e-01	2.62381710210815910500e+00	3.55546274918971061396e+00	1.69335051653050694398e+00	0.00000000000000000000e+00	5.72727790093443763908e+03
3.33894264116690209221e-01	-1.12498987840659614434e+00	2.48510071085418893233e+00	3.02860299086892492681e+00	1.63151594963110113667e+00	0.00000000000000000000e+00	5.72682809962904593704e+03
1.84546858448675354936e-01	-6.04063092516093358419e-01	2.61444837779157479574e+00	3.16483676554851056650e+00	1.77783842967068861363e+00	0.00000000000000000000e+00	5.72736332987141395279e+03
2.64488912694065492204e-01	8.53769041801636374700e-01	1.91849466221550324363e+00	3.00746189705270250414e+00	1.16546214200950415396e+00	0.00000000000000000000e+00	5.72745236562500303990e+03
1.84546858448675354936e-01	-6.04063092516093358419e-01	2.61444837779157479574e+00	3.16483676554851056650e+00	1.77783842967068861363e+00	0.00000000000000000000e+00	5.72736332987141395279e+03
5.64569369462383119362e-01	6.16310926009647430668e-01	2.72990264386752157222e+00	4.19821420466020889251e+00	1.19796690849664866363e+00	0.00000000000000000000e+00	5.72746785024589462409e+03
3.42563663525483619310e-01	-7.02730198557718455099e-01	9.95833282764704952328e-01	3.81484673330203305497e+00	8.59763863317445031775e-01	0.00000000000000000000e+00	5.72763220287141484732e+03
3.42563663525483619310e-01	-7.02730198557718455099e-01	9.95833282764704952328e-01	3.81484673330203305497e+00	8.59763863317445031775e-01	0.00000000000000000000e+00	5.72763220287141484732e+03
3.42743633591517937731e-01	-1.82346786093206592039e-01	1.08793373598548548387e+00	2.94714106928913643912e+00	1.14924235485622339148e+00	0.00000000000000000000e+00	5.72777856166949914041e+03
5.18755853965251145787e-01	1.37343146514540437320e-01	1.43084422799342347865e+00	3.97597270254000445533e+00	1.17450673128803262379e+00	0.00000000000000000000e+00	5.72786214985928381793e+03
5.18755853965251145787e-01	1.37343146514540437320e-01	1.43084422799342347865e+00	3.97597270254000445533e+00	1.17450673128803262379e+00	0.00000000000000000000e+00	5.72786214985928381793e+03
2.27502739281649934977e-01	-2.10955820255548243125e+00	2.13297316609320253278e+00	3.56043783885512832299e+00	1.11882936267016841470e+00	0.00000000000000000000e+00	5.72788184715626903198e+03
2.58615105617722773612e-01	-6.50546139596710926156e-01	1.61959704453913655442e+00	2.87728523550991921454e+00	1.76394698812705685853e+00	0.00000000000000000000e+00	5.72792760328345320886e+03
2.97309427532802705851e-01	1.76752464701573075434e-02	1.79852126078682861277e+00	2.88358347173782370021e+00	1.65571395571710677785e+00	0.00000000000000000000e+00	5.72822893195018696133e+03
2.42975315129021068872e-01	-2.28081460477593367386e-01	2.05034257952652732016e+00	3.28411434098847365703e+00	8.09374970734449417087e-01	0.00000000000000000000e+00	5.72826843926476794877e+03
5.68224255811594525234e-01	2.84471430379887291195e+00	2.47570646852045728181e+00	3.72855793812740765603e+00	6.68403813941956470579e-01	0.00000000000000000000e+00	5.72830171456914285955e+03
5.68224255811594525234e-01	2.84471430379887291195e+00	2.47570646852045728181e+00	3.72855793812740765603e+00	6.68403813941956470579e-01	0.00000000000000000000e+00	5.72830171456914285955e+03
4.02406727579385448124e-01	-6.07294975973626804944e-03	2.81868852067884301249e+00	3.43946280259844128224e+00	1.70133341095025092393e+00	0.00000000000000000000e+00	5.72832541155449689541e+03
9.09734534167399577775e-02	-1.36931569406172704007e+00	8.56663491809183219594e-01	3.32201435951931101087e+00	1.89691563970201637623e+00	0.00000000000000000000e+00	5.72838650540210346662e+03
9.09734534167399577775e-02	-1.36931569406172704007e+00	8.56663491809183219594e-01	3.32201435951931101087e+00	1.89691563970201637623e+00	0.00000000000000000000e+00	5.72838650540210346662e+03
7.50556086172286085478e-01	1.40882094736779084343e+00	2.26316350232940965981e+00	4.00436997478064249378e+00	1.29952353644616080963e+00	0.00000000000000000000e+00	5.72852392044891439582e+03
3.38214917731741615547e-01	2.70173557200988345706e-01	2.04921117202697455895e+00	4.12215505960193073776e+00	1.35606803845298617972e+00	0.00000000000000000000e+00	5.72870183940741299011e+03
3.38214917731741615547e-01	2.70173557200988345706e-01	2.04921117202697455895e+00	4.12215505960193073776e+00	1.35606803845298617972e+00	0.00000000000000000000e+00	5.72870183940741299011e+03
3.80315630682197203249e-01	-1.67510782054494056226e+00	2.98850836777763362306e+00	3.46119730105299128198e+00	7.83527789984614919661e-01	0.00000000000000000000e+00	5.72892358053989210021e+03
1.25410099452937295883e-01	-3.39881014027335393024e-01	1.57088957634775905348e+00	3.49727544059369765961e+00	1.42237889442920906191e+00	0.00000000000000000000e+00	5.72904485574497903144e+03
1.25410099452937295883e-01	-3.39881014027335393024e-01	1.57088957634775905348e+00	3.49727544059369765961e+00	1.42237889442920906191e+00	0.00000000000000000000e+00	5.72904485574497903144e+03
3.42325008539461350665e-01	2.10463243443638647889e+00	2.65763164380580896307e+00	3.50054705073012462080e+00	8.17116735033294849799e-01	0.00000000000000000000e+00	5.72905705311319616158e+03
2.28967755326419220019e-01	-2.49763164412395433089e-02	2.77040305575343248634e+00	2.82357814595822587123e+00	1.39886632511740582885e+00	0.00000000000000000000e+00	5.72919044109606056736e+03
2.28967755326419220019e-01	-2.49763164412395433089e-02	2.77040305575343248634e+00	2.82357814595822587123e+00	1.39886632511740582885e+00	0.00000000000000000000e+00	5.72919044109606056736e+03
3.28118185803229600594e-01	-7.37051366729706392000e-01	2.90486644919216718819e+00	3.46369935239869697341e+00	7.26562365422645073387e-01	0.00000000000000000000e+00	5.72933717806894856039e+03
2.51968698385222511504e-01	-6.19260764229317972607e-03	2.90576810766447524159e+00	2.87855415625734734064e+00	1.74996022242259741120e+00	0.00000000000000000000e+00	5.72935219433800466504e+03
